,text,metadata
10,"Domino's Village Menu Dinner Domino's Village Menu Dinner Butter Chicken
Vegetable Biryani
Basmati Rice with Cumin
Vegetable Korma
Bread Garlic Naan","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Dinner', 'super_section': None}"
11,"Domino's Village Menu Breakfast Domino's Village Menu Breakfast Omelets
Scrambled Eggs
Waffles
Sausage Patties
Turkey Sausage Links
Bacon
Oatmeal
Grits
Hashbrowns","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Breakfast', 'super_section': None}"
12,"Domino's Village Menu Lunch Domino's Village Menu Lunch Fajitas- Chicken or Steak
Mexican Rice
Sauteed Vegetables","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Lunch', 'super_section': None}"
13,"Domino's Village Menu Dinner Domino's Village Menu Dinner Pork Loin with Mango Chipotle Glaze
Arroz Con Pollo
Potatoes Whipped
Sweet Potato Casserole
Sugar Snaps
Corn Buttered
Chicken Gravy
Biscuits
Dinner Rolls","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Dinner', 'super_section': None}"
14,"Domino's Village Menu Breakfast Domino's Village Menu Breakfast Omelets
Scrambled Eggs
Waffles
Sausage Patties
Turkey Sausage Links
Bacon
Oatmeal
Grits
Hashbrowns","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Breakfast', 'super_section': None}"
15,"Domino's Village Menu Lunch Domino's Village Menu Lunch Fajitas- Chicken or Steak
Mexican Rice
Sauteed Vegetables","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Lunch', 'super_section': None}"
16,"Domino's Village Menu Dinner Domino's Village Menu Dinner Pasta Tri Color Tortellini with Spinach
Pasta Penne with Meatballs
Chicken with Artichokes and Mushrooms
Spinach Italian Baked Spinach
Garlic Bread Sticks
Salad Chopped Caprese","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Dinner', 'super_section': None}"
17,Domino's Village Menu Saturday Domino's Village Menu Saturday Meals are only served Monday through Friday.,"{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1245802&is_admin=1', 'retrieved_at': '2025-09-29T20:03:40.949603', 'title': ""Domino's Village Menu"", 'section': 'Saturday', 'super_section': None}"
18,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu
Room Service HoursMonday-Friday: 7AM–9PMWeekends & holidays 7:30AM–9PM
Kay Kafe HoursMonday-Friday: 7AM–7PMWeekends & holidays: 7:30AM–7PM
Kay Kafe ExpressEvery day 7–9PM
Dial901-595-3000Please have your MRN and menu selection
ready.
Pick up your order in the Kay Kafe in the pickup area by the bakery.
For free delivery assistance from Concierge Services, Monday-Friday, 8:30 a.m.-4:30 p.m., dial901-595-4000
Please provide your MRN and clinic location.
Enroll here","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
19,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital FruitApple – red or greenTangerineBananaFresh fruit bowlApplesauceFruit cup – peach or Mandarin orange; no-added-sugar options availableYogurtTube – strawberryGreek – strawberry or blueberryLow fat – blueberry, strawberry, peach or vanillaYogurt parfait: vanilla yogurt layered with fresh berries and topped with granolaBreads & bakeryToast – white or wheatBagel with cream cheeseBlueberry muffinCinnamon rollCold cerealCheerios®Cinnamon Toast Crunch®Froot Loops®Frosted Flakes®Honey Nut Cheerios®Lucky Charms®Hot cerealOatmeal (add brown sugar)Grits (add cheese)Hot sidesBiscuit (add sausage gravy)Hash brownEggs – fried, scrambled or hard-boiledBaconTurkey baconPork sausage pattyTurkey sausage linkEntrée(Served with warm butter topping and breakfast syrup. Sugar-free syrup available","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
20,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital . Sugar-free syrup available.)Pancake:two fluffy buttermilk pancakesWaffle:crisp and golden Belgian-style waffleCinnamon French toast:two slices of French bread dipped in homemade batterBreakfast croissant:scrambled egg and cheese. Choice of bacon or sausage patty.Breakfast taco:scrambled egg and shredded cheese on a flour tortilla served with sour cream and red salsa (choice of chorizo or sausage).Southern breakfast bowl:grits topped with scrambled egg, shredded cheese, and crumbled baconOmelets(made with two eggs):Ham and cheeseTex-Mex: chorizo, peppers, onions and shredded cheese served with salsa and sour creamGarden vegetable: diced tomato, green peppers, onion, mushroom","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
21,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Apple – red or green
Tangerine
Banana
Fresh fruit bowl
Applesauce
Fruit cup – peach or Mandarin orange; no-added-sugar options available
Tube – strawberry
Greek – strawberry or blueberry
Low fat – blueberry, strawberry, peach or vanilla
Yogurt parfait: vanilla yogurt layered with fresh berries and topped with granola
Toast – white or wheat
Bagel with cream cheese
Blueberry muffin
Cinnamon roll
Cheerios®
Cinnamon Toast Crunch®
Froot Loops®
Frosted Flakes®
Honey Nut Cheerios®
Lucky Charms®
Oatmeal (add brown sugar)
Grits (add cheese)
Biscuit (add sausage gravy)
Hash brown
Eggs – fried, scrambled or hard-boiled
Bacon
Turkey bacon
Pork sausage patty
Turkey sausage link
(Served with warm butter topping and breakfast syrup. Sugar-free syrup available.)
Pancake:two fluffy buttermilk pancakes","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
22,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Pancake:two fluffy buttermilk pancakes
Waffle:crisp and golden Belgian-style waffle
Cinnamon French toast:two slices of French bread dipped in homemade batter
Breakfast croissant:scrambled egg and cheese. Choice of bacon or sausage patty.
Breakfast taco:scrambled egg and shredded cheese on a flour tortilla served with sour cream and red salsa (choice of chorizo or sausage).
Southern breakfast bowl:grits topped with scrambled egg, shredded cheese, and crumbled bacon
Omelets(made with two eggs):Ham and cheeseTex-Mex: chorizo, peppers, onions and shredded cheese served with salsa and sour creamGarden vegetable: diced tomato, green peppers, onion, mushroom
Ham and cheese
Tex-Mex: chorizo, peppers, onions and shredded cheese served with salsa and sour cream","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
23,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Garden vegetable: diced tomato, green peppers, onion, mushroom","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
24,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Kay Kafe Lunch Specials Available 11AM- 2PMDaily Dinner Specials Available 4:30PM– 8:30PMKosher entrees available by requestEntréeGrilled chicken breast:seasoned and grilledSalisbury Steak:ground beef patty with brown gravyTeriyaki stir dry:fresh vegetables stir fried in sweet brown sauce. Add shrimp orchicken.Bronzed salmonserved with a lemon wedgeSautéed shrimpwith Cajun seasoningTaco (crunchy corn or soft flour tortilla): Served with ground beef, cheese, lettuce, and tomato. (guacamole, salsa, sour cream, and jalapeno available upon request)Pizza:Cheese, pepperoni or vegetable (diced tomato, green pepper, onion, mushroom available)Pasta:Spaghetti with Meat Sauce or Penne Pasta with Alfredo Sauce (add chicken). Served with garlic bread stick","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
25,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital . Served with garlic bread stick.Entrée saladBLT chicken salad:tomato, cucumber, croutons, cheddar cheese, bacon, and crispy chicken tendersDressing:Ranch, Italian, honey mustard, balsamic or raspberry vinaigretteSoupBroths:chicken or vegetableChicken noodleTomatoSidesSide salad: romaine blend with cucumber and tomatoCelery and carrot sticksWhipped potatoes (add brown gravy)Steamed broccoliRiceGreen beansBaked potatoFried green plantainBlack beansWhole kernel cornMacaroni and cheeseSeasonal fresh vegetable medleyDinner rollGrill(with lettuce tomato and pickles on the side)Grilled cheese (on white or wheat bread; add ham or turkey","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
26,Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital .)Crispy chicken tenders (3)Chicken drummies (5)All-beef hot dogQuesadilla: chicken and cheeseHamburgerCheeseburgerGrilled chicken sandwichFrench friesSeasoned fries,"{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
27,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Kay Kafe Lunch Specials Available 11AM- 2PMDaily Dinner Specials Available 4:30PM– 8:30PMKosher entrees available by request
Grilled chicken breast:seasoned and grilled
Salisbury Steak:ground beef patty with brown gravy
Teriyaki stir dry:fresh vegetables stir fried in sweet brown sauce. Add shrimp or
chicken.
Bronzed salmonserved with a lemon wedge
Sautéed shrimpwith Cajun seasoning
Taco (crunchy corn or soft flour tortilla): Served with ground beef, cheese, lettuce, and tomato. (guacamole, salsa, sour cream, and jalapeno available upon request)
Pizza:Cheese, pepperoni or vegetable (diced tomato, green pepper, onion, mushroom available)
Pasta:Spaghetti with Meat Sauce or Penne Pasta with Alfredo Sauce (add chicken). Served with garlic bread stick.","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
28,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital BLT chicken salad:tomato, cucumber, croutons, cheddar cheese, bacon, and crispy chicken tenders
Dressing:Ranch, Italian, honey mustard, balsamic or raspberry vinaigrette
Broths:chicken or vegetable
Chicken noodle
Tomato
Side salad: romaine blend with cucumber and tomato
Celery and carrot sticks
Whipped potatoes (add brown gravy)
Steamed broccoli
Rice
Green beans
Baked potato
Fried green plantain
Black beans
Whole kernel corn
Macaroni and cheese
Seasonal fresh vegetable medley
Dinner roll
(with lettuce tomato and pickles on the side)
Grilled cheese (on white or wheat bread; add ham or turkey.)
Crispy chicken tenders (3)
Chicken drummies (5)
All-beef hot dog
Quesadilla: chicken and cheese
Hamburger
Cheeseburger
Grilled chicken sandwich
French fries
Seasoned fries","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
29,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Hamburger
Cheeseburger
Grilled chicken sandwich
French fries
Seasoned fries
Pound Cake with fresh berriesHomemade BrownieCheesecakeCookie (chocolate chip or sugar)Pudding (chocolate or vanilla)Jell-O® (orange or strawberry, sugar-free available)
Pound Cake with fresh berries
Homemade Brownie
Cheesecake
Cookie (chocolate chip or sugar)
Pudding (chocolate or vanilla)
Jell-O® (orange or strawberry, sugar-free available)
Gatorade® (berry blue,  lemon-lime or fruit punch)Juice (apple, cranberry, grape or orange)Powerade Zero® (no sugar) (blue, purple or red)Crystal Light® LemonadeSweet iced teaMilk (whole, 2%, chocolate 1%, skim or lactose free)Ginger aleSprite Zero®Lemonade
Gatorade® (berry blue,  lemon-lime or fruit punch)
Juice (apple, cranberry, grape or orange)","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
30,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Juice (apple, cranberry, grape or orange)
Powerade Zero® (no sugar) (blue, purple or red)
Crystal Light® Lemonade
Sweet iced tea
Milk (whole, 2%, chocolate 1%, skim or lactose free)
Ginger ale
Sprite Zero®
Lemonade
Chocolate chip pancakePeanut butter and jelly sandwich (sugar-free jelly available)Mini corn dogs (5)Chicken nuggets (5)Buttered penne pastaHummus with pretzelsSpicy ChipsPopcornTortilla chips with nacho cheese sauce, guacamole, or salsaGoldfish®Mozzarella string cheese
Chocolate chip pancake
Peanut butter and jelly sandwich (sugar-free jelly available)
Mini corn dogs (5)
Chicken nuggets (5)
Buttered penne pasta
Hummus with pretzels
Spicy Chips
Popcorn
Tortilla chips with nacho cheese sauce, guacamole, or salsa
Goldfish®
Mozzarella string cheese
Download PDF version of menu","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
31,"Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Isolation To-Go Menu - St. Jude Children’s Research Hospital Goldfish®
Mozzarella string cheese
Download PDF version of menu
If you have questions or comments about room service, please call the Food Service supervisor at901-595-5836.","{'source_url': 'https://www.stjude.org/patient-experience/meals/isolation-to-go-ordering/isolation-to-go-menu.html#28de44b08a40e182917ae85db1b2f5ebf4bbe7f427c79bf5a4f28fdd44688614=3', 'retrieved_at': '2025-09-29T20:03:41.501669', 'title': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'section': 'Isolation To-Go Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
32,Inpatient Room Service Daily Dinner Special Inpatient Room Service Daily Dinner Special Inpatient Room Service Daily Dinner Special Inpatient Room Service Daily Dinner Special Mock-up - Room Service,"{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Inpatient Room Service Daily Dinner Special', 'super_section': None}"
33,"Inpatient Room Service Daily Dinner Special Friday Inpatient Room Service Daily Dinner Special Friday Fried catfish with hush puppies, fried okra, and macaroni and cheese","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Friday', 'super_section': None}"
34,"Inpatient Room Service Daily Dinner Special Saturday Inpatient Room Service Daily Dinner Special Saturday Teriyaki chicken, vegetable fried rice, and spring roll","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Saturday', 'super_section': None}"
35,"Inpatient Room Service Daily Dinner Special Sunday Inpatient Room Service Daily Dinner Special Sunday Flank steak, whipped potatoes, and steamed broccoli
Available 4:30 pm – 8:30 pmDial 3000 to place your order.","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Sunday', 'super_section': None}"
36,"Inpatient Room Service Daily Dinner Special Monday Inpatient Room Service Daily Dinner Special Monday Bronzed salmon with mango salsa, rice, and black beans","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Monday', 'super_section': None}"
37,"Inpatient Room Service Daily Dinner Special Tuesday Inpatient Room Service Daily Dinner Special Tuesday Chilaquiles (breakfast nachos): Crispy corn tortillas with red salsa, fried egg, avocado, and cotija cheese","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Tuesday', 'super_section': None}"
38,"Inpatient Room Service Daily Dinner Special Wednesday Inpatient Room Service Daily Dinner Special Wednesday Fried chicken quarter, green beans, and whipped potatoes","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Wednesday', 'super_section': None}"
39,"Inpatient Room Service Daily Dinner Special Thursday Inpatient Room Service Daily Dinner Special Thursday Meat lasagna, sweet peas, and garlic breadstick","{'source_url': 'https://na.eventscloud.com/ehome/index.php?eventid=384973&tabid=1096181&is_admin=1', 'retrieved_at': '2025-09-29T20:03:42.718778', 'title': 'Inpatient Room Service Daily Dinner Special', 'section': 'Thursday', 'super_section': None}"
40,"Room Service Menu - St. Jude Children’s Research Hospital Room Service Menu - St. Jude Children’s Research Hospital Room Service Menu - St. Jude Children’s Research Hospital Room Service Menu - St. Jude Children’s Research Hospital Room Service Menu
Room Service HoursMonday-Friday: 7AM–9PMWeekends & holidays 7:30AM–9PM
Kay Kafe HoursMonday-Friday: 7AM–7PMWeekends & holidays: 7:30AM–7PM
Kay Kafe ExpressEvery day 7–9PM
Dial901-595-3000Please have your MRN and menu selection
ready.
Pick up your order in the Kay Kafe in the pickup area by the bakery.
For free delivery assistance from Concierge Services, Monday-Friday, 8:30 a.m.-4:30 p.m., dial901-595-4000
Please provide your MRN and clinic location.
Enroll here","{'source_url': 'https://www.stjude.org/patient-experience/meals/room-service/room-service-menu.html', 'retrieved_at': '2025-09-29T20:03:43.030471', 'title': 'Room Service Menu - St. Jude Children’s Research Hospital', 'section': 'Room Service Menu - St. Jude Children’s Research Hospital', 'super_section': None}"
